,market_price_usd,addresses_with_1000_btc,addresses_with_100_btc,addresses_with_10_btc,addresses_with_1_btc,addresses_with_0.01_btc_x,addresses_with_0.01_btc_y
2021-01-11,35670.0,2412.0,16269.0,151787.0,826629.0,8536221.0,8536221.0
2021-01-12,34064.0,2413.0,16275.0,151641.0,825640.0,8534029.0,8534029.0
2021-01-13,37414.0,2412.0,16270.0,151632.0,826169.0,8540786.0,8540786.0
2021-01-14,39399.0,2418.0,16260.0,151524.0,826035.0,8549140.0,8549140.0
2021-01-15,36887.0,2424.0,16236.0,151428.0,826131.0,8557155.0,8557155.0
2021-01-16,35888.0,2422.0,16233.0,151432.0,826816.0,8564170.0,8564170.0
2021-01-17,35763.0,2422.0,16206.0,151343.0,826644.0,8558934.0,8558934.0
2021-01-18,36595.0,2416.0,16213.0,151318.0,826818.0,8555263.0,8555263.0
2021-01-19,35808.0,2437.0,16227.0,151557.0,826919.0,8553604.0,8553604.0
2021-01-20,35363.0,2444.0,16227.0,151181.0,827049.0,8575419.0,8575419.0
2021-01-21,30536.0,2442.0,16223.0,151171.0,827289.0,8591092.0,8591092.0
2021-01-22,32526.0,2444.0,16231.0,151204.0,827185.0,8601415.0,8601415.0
2021-01-23,32016.0,2443.0,16225.0,151142.0,827497.0,8588727.0,8588727.0
2021-01-24,32274.0,2443.0,16214.0,151110.0,826685.0,8553478.0,8553478.0
2021-01-25,32223.0,2441.0,16222.0,151062.0,825965.0,8562843.0,8562843.0
2021-01-26,32582.0,2444.0,16231.0,150884.0,824760.0,8556446.0,8556446.0
2021-01-27,30077.0,2448.0,16244.0,150933.0,825075.0,8568204.0,8568204.0
2021-01-28,33128.0,2464.0,16224.0,150786.0,825428.0,8582902.0,8582902.0
2021-01-29,34639.0,2463.0,16234.0,150964.0,826100.0,8608559.0,8608559.0
2021-01-30,34077.0,2456.0,16222.0,150979.0,826240.0,8610583.0,8610583.0
2021-01-31,33065.0,2468.0,16229.0,150844.0,826376.0,8612936.0,8612936.0
2021-02-01,33423.0,2466.0,16217.0,150815.0,827386.0,8639711.0,8639711.0
2021-02-02,35486.0,2467.0,16220.0,150797.0,827727.0,8655681.0,8655681.0
2021-02-03,37809.0,2469.0,16200.0,150615.0,828354.0,8666885.0,8666885.0
2021-02-04,36845.0,2487.0,16201.0,150545.0,828041.0,8665630.0,8665630.0
2021-02-05,38373.0,2487.0,16219.0,150484.0,828459.0,8649820.0,8649820.0
2021-02-06,39282.0,2486.0,16189.0,150418.0,827834.0,8643254.0,8643254.0
2021-02-07,38779.0,2488.0,16204.0,150361.0,828060.0,8632788.0,8632788.0
2021-02-08,46503.0,2490.0,16204.0,150365.0,828195.0,8637545.0,8637545.0
2021-02-09,46567.0,2474.0,16161.0,149545.0,826628.0,8673038.0,8673038.0
2021-02-10,44639.0,2451.0,16199.0,149602.0,827163.0,8675560.0,8675560.0
2021-02-11,47927.0,2443.0,16217.0,149708.0,827942.0,8696940.0,8696940.0
2021-02-12,47414.0,2457.0,16213.0,149635.0,828565.0,8723785.0,8723785.0
2021-02-13,46941.0,2456.0,16202.0,149669.0,828794.0,8716527.0,8716527.0
2021-02-14,48824.0,2458.0,16200.0,149594.0,829176.0,8700702.0,8700702.0
2021-02-15,47701.0,2456.0,16210.0,149522.0,829549.0,8701801.0,8701801.0
2021-02-16,49238.0,2461.0,16194.0,149522.0,829930.0,8722064.0,8722064.0
2021-02-17,52354.0,2457.0,16194.0,149356.0,829964.0,8740799.0,8740799.0
2021-02-18,51727.0,2442.0,16197.0,149433.0,830233.0,8756942.0,8756942.0
2021-02-19,56084.0,2412.0,16189.0,149253.0,830223.0,8776599.0,8776599.0
2021-02-20,55926.0,2420.0,16177.0,149216.0,830451.0,8779883.0,8779883.0
2021-02-21,57064.0,2416.0,16159.0,149197.0,820597.0,8737952.0,8737952.0
2021-02-22,54304.0,2412.0,16189.0,148870.0,820566.0,8759317.0,8759317.0
2021-02-23,48963.0,2376.0,16233.0,149025.0,821019.0,8781821.0,8781821.0
2021-02-24,49849.0,2364.0,16322.0,149267.0,821354.0,8797579.0,8797579.0
2021-02-25,46937.0,2384.0,16215.0,148719.0,820994.0,8806424.0,8806424.0
2021-02-26,46551.0,2388.0,16195.0,148670.0,820855.0,8819465.0,8819465.0
2021-02-27,46223.0,2386.0,16198.0,148609.0,821100.0,8812533.0,8812533.0
2021-02-28,46799.0,2386.0,16198.0,148707.0,821295.0,8803764.0,8803764.0
2021-03-01,50045.0,2373.0,16189.0,148500.0,821826.0,8836246.0,8836246.0
2021-03-02,48532.0,2374.0,16208.0,148556.0,822120.0,8845590.0,8845590.0
2021-03-03,50202.0,2372.0,16183.0,148451.0,822271.0,8861795.0,8861795.0
2021-03-04,47973.0,2373.0,16158.0,148580.0,823161.0,8877752.0,8877752.0
2021-03-05,49092.0,2368.0,16157.0,148441.0,823082.0,8885210.0,8885210.0
2021-03-06,49178.0,2369.0,16169.0,148525.0,823651.0,8870774.0,8870774.0
2021-03-07,51313.0,2369.0,16165.0,148644.0,823806.0,8862624.0,8862624.0
2021-03-08,52487.0,2366.0,16175.0,148561.0,823558.0,8867574.0,8867574.0
2021-03-09,54964.0,2367.0,16175.0,148534.0,823498.0,8882622.0,8882622.0
2021-03-10,56062.0,2369.0,16136.0,148411.0,823591.0,8887205.0,8887205.0
2021-03-11,57900.0,2333.0,16178.0,148443.0,823738.0,8893554.0,8893554.0
2021-03-12,57166.0,2321.0,16198.0,148367.0,824414.0,8899104.0,8899104.0
2021-03-13,61200.0,2324.0,16217.0,148549.0,818127.0,8865709.0,8865709.0
2021-03-14,59136.0,2324.0,16195.0,148460.0,818159.0,8857118.0,8857118.0
2021-03-15,55861.0,2310.0,16222.0,148222.0,818273.0,8875052.0,8875052.0
2021-03-16,57141.0,2285.0,16231.0,148374.0,818788.0,8886141.0,8886141.0
2021-03-17,59384.0,2275.0,16247.0,148277.0,819037.0,8912544.0,8912544.0
2021-03-18,57582.0,2277.0,16228.0,148294.0,819566.0,8914862.0,8914862.0
2021-03-19,58290.0,2278.0,16229.0,148207.0,818452.0,8917539.0,8917539.0
2021-03-20,58122.0,2270.0,16224.0,148186.0,818614.0,8909471.0,8909471.0
2021-03-21,57300.0,2265.0,16197.0,148013.0,818764.0,8893906.0,8893906.0
2021-03-22,54404.0,2261.0,16220.0,148093.0,819122.0,8902163.0,8902163.0
2021-03-23,53893.0,2265.0,16231.0,148098.0,819461.0,8908502.0,8908502.0
2021-03-24,52353.0,2262.0,16219.0,148022.0,819507.0,8921136.0,8921136.0
2021-03-25,51962.0,2265.0,16245.0,148071.0,820432.0,8924122.0,8924122.0
2021-03-26,55349.0,2243.0,16249.0,148037.0,820447.0,8941922.0,8941922.0
2021-03-27,55839.0,2241.0,16261.0,148072.0,821039.0,8939653.0,8939653.0
2021-03-28,55857.0,2241.0,16246.0,148116.0,821556.0,8928731.0,8928731.0
2021-03-29,57662.0,2238.0,16256.0,148236.0,821781.0,8942409.0,8942409.0
2021-03-30,58853.0,2237.0,16244.0,148499.0,821397.0,8943499.0,8943499.0
2021-03-31,58725.0,2233.0,16234.0,148298.0,820334.0,8940716.0,8940716.0
2021-04-01,58754.0,2240.0,16241.0,148287.0,820944.0,8954027.0,8954027.0
2021-04-02,58997.0,2239.0,16239.0,148249.0,821704.0,8962828.0,8962828.0
2021-04-03,56992.0,2238.0,16230.0,148281.0,821259.0,8960956.0,8960956.0
2021-04-04,58229.0,2242.0,16234.0,148123.0,821069.0,8948821.0,8948821.0
2021-04-05,59439.0,2240.0,16231.0,148115.0,820843.0,8954750.0,8954750.0
2021-04-06,57983.0,2245.0,16227.0,148126.0,820716.0,8973024.0,8973024.0
2021-04-07,55990.0,2245.0,16246.0,148098.0,821322.0,8968120.0,8968120.0
2021-04-08,58091.0,2242.0,16252.0,148183.0,820817.0,8979176.0,8979176.0
2021-04-09,58139.0,2242.0,16241.0,148095.0,820729.0,8981773.0,8981773.0
2021-04-10,59742.0,2238.0,16328.0,148174.0,820814.0,8969700.0,8969700.0
2021-04-11,60148.0,2245.0,16231.0,148031.0,820832.0,8965979.0,8965979.0
2021-04-12,59882.0,2239.0,16206.0,147945.0,819209.0,8979514.0,8979514.0
2021-04-13,63484.0,2240.0,16197.0,147959.0,819426.0,8995341.0,8995341.0
2021-04-14,63334.0,2228.0,16192.0,147797.0,819364.0,9007993.0,9007993.0
2021-04-15,63215.0,2232.0,16168.0,147613.0,818218.0,9002071.0,9002071.0
2021-04-16,61433.0,2231.0,16182.0,147748.0,819143.0,9043185.0,9043185.0
2021-04-17,60096.0,2235.0,16167.0,147689.0,819171.0,9064218.0,9064218.0
2021-04-18,57020.0,2239.0,16156.0,147615.0,819223.0,9070185.0,9070185.0
2021-04-19,55618.0,2243.0,16164.0,147684.0,819394.0,9101149.0,9101149.0
2021-04-20,56737.0,2245.0,16154.0,147543.0,819173.0,9124636.0,9124636.0
2021-04-21,53840.0,2243.0,16166.0,147648.0,819396.0,9150047.0,9150047.0
2021-04-22,51966.0,2238.0,16130.0,147588.0,818841.0,9148871.0,9148871.0
2021-04-23,51141.0,2238.0,16146.0,147531.0,818102.0,9161935.0,9161935.0
2021-04-24,50068.0,2240.0,16159.0,147476.0,818084.0,9150962.0,9150962.0
2021-04-25,49038.0,2242.0,16139.0,147270.0,816404.0,9124371.0,9124371.0
2021-04-26,54018.0,2241.0,16131.0,147569.0,816843.0,9145728.0,9145728.0
2021-04-27,55194.0,2240.0,16112.0,147084.0,816117.0,9148919.0,9148919.0
2021-04-28,54819.0,2237.0,16134.0,147106.0,816390.0,9160851.0,9160851.0
2021-04-29,53428.0,2237.0,16125.0,147172.0,815684.0,9157981.0,9157981.0
2021-04-30,58121.0,2228.0,16135.0,147197.0,815271.0,9137966.0,9137966.0
2021-05-01,57590.0,2232.0,16127.0,147266.0,815444.0,9122665.0,9122665.0
2021-05-02,56601.0,2231.0,16128.0,147181.0,815917.0,9093717.0,9093717.0
2021-05-03,57153.0,2227.0,16135.0,147126.0,816728.0,9084488.0,9084488.0
2021-05-04,53464.0,2235.0,16127.0,147070.0,816298.0,9060922.0,9060922.0
2021-05-05,57410.0,2234.0,16123.0,147092.0,815864.0,9071847.0,9071847.0
2021-05-06,56508.0,2232.0,16135.0,147027.0,815064.0,9073568.0,9073568.0
2021-05-07,57342.0,2185.0,16194.0,147096.0,814923.0,9059577.0,9059577.0
2021-05-08,58850.0,2185.0,16198.0,147041.0,814072.0,9023521.0,9023521.0
2021-05-09,58214.0,2183.0,16183.0,147076.0,814094.0,8973310.0,8973310.0
2021-05-10,55902.0,2178.0,16176.0,146996.0,814066.0,8978355.0,8978355.0
2021-05-11,56929.0,2181.0,16170.0,146961.0,814089.0,8986417.0,8986417.0
2021-05-12,48383.0,2166.0,16127.0,147038.0,813132.0,8984073.0,8984073.0
2021-05-13,50028.0,2166.0,16143.0,146954.0,812803.0,8972478.0,8972478.0
2021-05-14,49906.0,2168.0,16139.0,146894.0,812469.0,8970948.0,8970948.0
2021-05-15,46781.0,2166.0,16120.0,146825.0,812250.0,8964599.0,8964599.0
2021-05-16,46160.0,2159.0,16127.0,146812.0,811968.0,8950850.0,8950850.0
2021-05-17,44251.0,2151.0,16129.0,146924.0,811815.0,8968158.0,8968158.0
2021-05-18,42946.0,2145.0,16142.0,147099.0,812173.0,8989894.0,8989894.0
2021-05-19,37287.0,2153.0,16139.0,147103.0,812599.0,9018509.0,9018509.0
2021-05-20,40904.0,2159.0,16105.0,146835.0,811350.0,9038827.0,9038827.0
2021-05-21,37400.0,2166.0,16071.0,146487.0,811567.0,9060732.0,9060732.0
2021-05-22,37264.0,2172.0,16041.0,146575.0,810834.0,9040041.0,9040041.0
2021-05-23,35197.0,2177.0,16058.0,146336.0,808935.0,9030975.0,9030975.0
2021-05-24,39128.0,2176.0,16102.0,146280.0,809770.0,9035097.0,9035097.0
2021-05-25,38382.0,2168.0,16055.0,146322.0,809723.0,9046993.0,9046993.0
2021-05-26,39467.0,2162.0,16038.0,146492.0,810027.0,9056964.0,9056964.0
2021-05-27,38491.0,2166.0,16031.0,146432.0,810430.0,9053324.0,9053324.0
2021-05-28,35976.0,2165.0,16023.0,146524.0,810636.0,9064113.0,9064113.0
2021-05-29,34684.0,2161.0,16014.0,146439.0,810402.0,9038822.0,9038822.0
2021-05-30,35497.0,2158.0,16029.0,146455.0,810210.0,9015909.0,9015909.0
2021-05-31,37441.0,2162.0,16048.0,146417.0,810719.0,8993444.0,8993444.0
2021-06-01,36715.0,2155.0,16050.0,146532.0,810610.0,8987889.0,8987889.0
2021-06-02,37651.0,2157.0,16065.0,146518.0,810507.0,8964362.0,8964362.0
2021-06-03,39400.0,2160.0,16048.0,146363.0,809699.0,8947380.0,8947380.0
2021-06-04,36913.0,2157.0,16056.0,146412.0,808993.0,8939683.0,8939683.0
2021-06-05,35636.0,2165.0,16049.0,146278.0,808463.0,8930784.0,8930784.0
2021-06-06,35814.0,2179.0,16055.0,146227.0,807972.0,8921652.0,8921652.0
2021-06-07,33468.0,2179.0,16069.0,146196.0,804550.0,8925727.0,8925727.0
2021-06-08,33489.0,2175.0,16070.0,146150.0,804334.0,8943606.0,8943606.0
2021-06-09,37452.0,2170.0,16109.0,146381.0,805547.0,8972482.0,8972482.0
2021-06-10,36692.0,2168.0,16090.0,146378.0,805129.0,8975279.0,8975279.0
2021-06-11,37273.0,2161.0,16080.0,146365.0,804763.0,8984527.0,8984527.0
2021-06-12,35649.0,2164.0,16071.0,146719.0,804741.0,8916310.0,8916310.0
2021-06-13,39150.0,2163.0,16069.0,146830.0,805070.0,8907975.0,8907975.0
2021-06-14,40637.0,2173.0,16054.0,146572.0,798053.0,8908927.0,8908927.0
2021-06-15,40365.0,2173.0,16029.0,146094.0,792391.0,8914494.0,8914494.0
2021-06-16,38416.0,2171.0,16046.0,146207.0,792862.0,8917580.0,8917580.0
2021-06-17,38193.0,2167.0,16052.0,146250.0,793019.0,8928526.0,8928526.0
2021-06-18,35818.0,2163.0,16056.0,146177.0,792867.0,8935600.0,8935600.0
2021-06-19,35455.0,2168.0,16049.0,146202.0,793048.0,8944314.0,8944314.0
2021-06-20,35781.0,2164.0,16058.0,146132.0,793121.0,8944386.0,8944386.0
2021-06-21,32121.0,2155.0,16056.0,146313.0,793386.0,8964581.0,8964581.0
2021-06-22,31890.0,2148.0,16077.0,146274.0,793841.0,8989260.0,8989260.0
2021-06-23,33662.0,2149.0,16046.0,146173.0,793036.0,8994470.0,8994470.0
2021-06-24,34765.0,2154.0,16059.0,146229.0,793180.0,8989050.0,8989050.0
2021-06-25,31495.0,2147.0,16067.0,146208.0,793954.0,8976960.0,8976960.0
2021-06-26,32598.0,2146.0,16060.0,146581.0,794184.0,8984583.0,8984583.0
2021-06-27,34650.0,2143.0,16060.0,146683.0,794715.0,8994014.0,8994014.0
2021-06-28,34574.0,2141.0,16095.0,146626.0,795220.0,9024584.0,9024584.0
2021-06-29,35847.0,2140.0,16039.0,146726.0,795508.0,9037251.0,9037251.0
2021-06-30,34996.0,2136.0,16073.0,146668.0,795672.0,9051504.0,9051504.0
2021-07-01,33596.0,2138.0,16057.0,146597.0,795593.0,9069742.0,9069742.0
2021-07-02,33826.0,2147.0,16040.0,146611.0,796231.0,9094263.0,9094263.0
2021-07-03,34791.0,2147.0,16048.0,146640.0,797429.0,9055246.0,9055246.0
2021-07-04,35394.0,2147.0,16073.0,146584.0,796367.0,9029134.0,9029134.0
2021-07-05,33906.0,2148.0,16057.0,146555.0,796236.0,9014681.0,9014681.0
2021-07-06,34319.0,2144.0,16107.0,146832.0,796788.0,9013313.0,9013313.0
2021-07-07,33883.0,2146.0,16107.0,146844.0,796942.0,9016726.0,9016726.0
2021-07-08,32934.0,2146.0,16114.0,146921.0,797111.0,9028011.0,9028011.0
2021-07-09,33947.0,2147.0,16113.0,146772.0,798260.0,9023491.0,9023491.0
2021-07-10,33749.0,2145.0,16113.0,146674.0,798624.0,9012277.0,9012277.0
2021-07-11,34300.0,2150.0,16100.0,147051.0,798165.0,8989334.0,8989334.0
2021-07-12,33072.0,2153.0,16084.0,146880.0,799206.0,8991612.0,8991612.0
2021-07-13,32789.0,2148.0,16068.0,146984.0,800353.0,8995605.0,8995605.0
2021-07-14,32874.0,2144.0,16085.0,146937.0,800431.0,9001651.0,9001651.0
2021-07-15,31807.0,2149.0,16089.0,147165.0,799509.0,8999610.0,8999610.0
2021-07-16,31439.0,2170.0,16075.0,147304.0,803138.0,9004501.0,9004501.0
2021-07-17,31612.0,2149.0,16204.0,147340.0,800665.0,9012048.0,9012048.0
2021-07-18,31914.0,2152.0,16066.0,147715.0,800572.0,9008442.0,9008442.0
2021-07-19,30982.0,2171.0,16189.0,147227.0,800502.0,9007349.0,9007349.0
2021-07-20,29962.0,2206.0,16757.0,147176.0,818864.0,9014578.0,9014578.0
2021-07-21,32324.0,2160.0,16080.0,147385.0,800820.0,9017178.0,9017178.0
2021-07-22,32398.0,2164.0,16117.0,147152.0,800943.0,9018513.0,9018513.0
2021-07-23,33500.0,2164.0,16108.0,147134.0,802281.0,9019612.0,9019612.0
2021-07-24,34297.0,2160.0,16058.0,147189.0,800442.0,9024295.0,9024295.0
2021-07-25,35492.0,2162.0,16021.0,147132.0,801529.0,9022037.0,9022037.0
2021-07-26,37064.0,2162.0,16036.0,146903.0,800858.0,9023484.0,9023484.0
2021-07-27,39181.0,2158.0,16021.0,146803.0,802280.0,9003767.0,9003767.0
2021-07-28,39980.0,2160.0,16044.0,147030.0,802648.0,9010425.0,9010425.0
2021-07-29,40019.0,2159.0,16017.0,147347.0,802662.0,9014463.0,9014463.0
2021-07-30,42048.0,2157.0,15995.0,147349.0,801932.0,9023827.0,9023827.0
2021-07-31,41719.0,2155.0,15987.0,147333.0,802469.0,9029728.0,9029728.0
2021-08-01,39981.0,2153.0,15983.0,147090.0,803616.0,9041422.0,9041422.0
2021-08-02,39279.0,2154.0,15999.0,147071.0,803957.0,9041376.0,9041376.0
2021-08-03,38226.0,2161.0,15997.0,147194.0,803357.0,9046836.0,9046836.0
2021-08-04,39741.0,2158.0,15981.0,147056.0,804248.0,9042717.0,9042717.0
2021-08-05,40801.0,2160.0,15985.0,147407.0,804648.0,9046869.0,9046869.0
2021-08-06,42815.0,2158.0,16008.0,147212.0,803502.0,9046790.0,9046790.0
2021-08-07,44648.0,2155.0,15982.0,147178.0,803536.0,9052098.0,9052098.0
2021-08-08,43642.0,2162.0,15985.0,147062.0,804312.0,9049433.0,9049433.0
2021-08-09,46348.0,2164.0,16031.0,147456.0,803636.0,9049137.0,9049137.0
2021-08-10,45531.0,2160.0,15985.0,147448.0,803513.0,9052906.0,9052906.0
2021-08-11,45655.0,2155.0,16015.0,147442.0,804951.0,9059237.0,9059237.0
2021-08-12,44675.0,2159.0,16015.0,147435.0,803961.0,9062586.0,9062586.0
2021-08-13,47699.0,2158.0,16010.0,147305.0,803930.0,9063691.0,9063691.0
2021-08-14,47166.0,2161.0,16008.0,147129.0,804323.0,9077279.0,9077279.0
2021-08-15,47025.0,2159.0,15971.0,147409.0,805863.0,9062575.0,9062575.0
2021-08-16,45928.0,2153.0,15967.0,147232.0,804839.0,9065432.0,9065432.0
2021-08-17,44534.0,2151.0,15994.0,147309.0,806420.0,9069117.0,9069117.0
2021-08-18,44789.0,2151.0,15974.0,147251.0,805489.0,9069761.0,9069761.0
2021-08-19,46746.0,2148.0,16011.0,147254.0,805914.0,9075984.0,9075984.0
2021-08-20,49168.0,2156.0,16009.0,147374.0,805978.0,9075899.0,9075899.0
2021-08-21,48911.0,2152.0,15976.0,147143.0,807286.0,9073537.0,9073537.0
2021-08-22,49362.0,2149.0,16005.0,147227.0,806645.0,9072561.0,9072561.0
2021-08-23,49420.0,2146.0,16023.0,147197.0,807576.0,9073701.0,9073701.0
2021-08-24,47697.0,2148.0,16003.0,147092.0,806310.0,9078651.0,9078651.0
2021-08-25,49006.0,2150.0,16030.0,147269.0,807052.0,9087943.0,9087943.0
2021-08-26,47152.0,2151.0,16021.0,147261.0,808365.0,9094982.0,9094982.0
2021-08-27,49088.0,2151.0,16019.0,147235.0,807746.0,9103214.0,9103214.0
2021-08-28,49040.0,2155.0,16019.0,147588.0,808078.0,9106853.0,9106853.0
2021-08-29,48892.0,2153.0,16019.0,147752.0,808317.0,9110378.0,9110378.0
2021-08-30,47078.0,2149.0,15997.0,147783.0,807037.0,9113836.0,9113836.0
2021-08-31,47063.0,2150.0,15996.0,147707.0,808022.0,9112723.0,9112723.0
2021-09-01,48872.0,2147.0,15991.0,147309.0,806933.0,9114176.0,9114176.0
2021-09-02,49300.0,2144.0,16005.0,147488.0,807360.0,9107097.0,9107097.0
2021-09-03,49990.0,2141.0,15966.0,147410.0,807979.0,9099712.0,9099712.0
2021-09-04,49921.0,2143.0,15981.0,147324.0,808108.0,9100730.0,9100730.0
2021-09-05,51781.0,2143.0,15977.0,147296.0,808157.0,9100282.0,9100282.0
2021-09-06,52774.0,2145.0,15990.0,147293.0,807151.0,9096729.0,9096729.0
2021-09-07,47056.0,2145.0,15986.0,147139.0,808599.0,9109350.0,9109350.0
2021-09-08,46215.0,2142.0,15939.0,147225.0,807674.0,9119137.0,9119137.0
2021-09-09,46569.0,2132.0,15927.0,147253.0,809046.0,9127560.0,9127560.0
2021-09-10,44982.0,2130.0,15910.0,147066.0,808823.0,9126408.0,9126408.0
2021-09-11,45262.0,2131.0,15901.0,146816.0,809163.0,9125385.0,9125385.0
2021-09-12,46292.0,2132.0,15879.0,146780.0,808129.0,9131173.0,9131173.0
2021-09-13,45042.0,2125.0,15902.0,146978.0,808184.0,9136427.0,9136427.0
2021-09-14,47158.0,2136.0,15943.0,147256.0,809961.0,9145421.0,9145421.0
2021-09-15,48185.0,2143.0,15960.0,146920.0,809819.0,9142797.0,9142797.0
2021-09-16,47873.0,2143.0,15967.0,147254.0,808896.0,9130869.0,9130869.0
2021-09-17,47464.0,2146.0,15944.0,147201.0,808720.0,9126304.0,9126304.0
2021-09-18,48373.0,2142.0,15954.0,146935.0,809883.0,9132545.0,9132545.0
2021-09-19,47154.0,2145.0,15952.0,147188.0,810051.0,9139478.0,9139478.0
2021-09-20,43017.0,2141.0,15939.0,146984.0,809187.0,9138369.0,9138369.0
2021-09-21,40489.0,2139.0,15932.0,147077.0,809555.0,9146304.0,9146304.0
2021-09-22,43602.0,2141.0,15937.0,147310.0,810435.0,9144614.0,9144614.0
2021-09-23,45043.0,2143.0,15941.0,147302.0,809351.0,9147413.0,9147413.0
2021-09-24,42872.0,2151.0,15909.0,147297.0,810456.0,9147442.0,9147442.0
2021-09-25,42778.0,2144.0,15945.0,147073.0,809826.0,9158151.0,9158151.0
2021-09-26,43323.0,2184.0,15978.0,147173.0,811401.0,9165449.0,9165449.0
2021-09-27,41949.0,2183.0,16013.0,147609.0,811168.0,9168282.0,9168282.0
2021-09-28,41003.0,2178.0,16022.0,147341.0,812703.0,9171426.0,9171426.0
2021-09-29,41656.0,2173.0,15996.0,147364.0,813023.0,9176959.0,9176959.0
2021-09-30,44005.0,2178.0,16027.0,147381.0,811612.0,9159276.0,9159276.0
2021-10-01,48214.0,2180.0,16040.0,147589.0,811562.0,9172366.0,9172366.0
2021-10-02,47886.0,2177.0,16044.0,147480.0,813062.0,9163563.0,9163563.0
2021-10-03,48192.0,2178.0,16055.0,147702.0,813371.0,9171310.0,9171310.0
2021-10-04,49290.0,2173.0,16099.0,147549.0,813016.0,9176296.0,9176296.0
2021-10-05,51627.0,2169.0,16064.0,147741.0,812508.0,9159229.0,9159229.0
2021-10-06,55348.0,2147.0,16112.0,147497.0,814207.0,9172904.0,9172904.0
2021-10-07,53892.0,2150.0,16121.0,147507.0,813666.0,9159390.0,9159390.0
2021-10-08,53967.0,2150.0,16126.0,147362.0,813598.0,9161653.0,9161653.0
2021-10-09,55044.0,2148.0,16124.0,147500.0,812939.0,9151372.0,9151372.0
2021-10-10,54853.0,2150.0,16124.0,147493.0,814234.0,9151057.0,9151057.0
2021-10-11,57586.0,2153.0,16147.0,147475.0,813258.0,9141895.0,9141895.0
2021-10-12,56296.0,2151.0,16113.0,147605.0,814285.0,9150072.0,9150072.0
2021-10-13,57562.0,2151.0,16149.0,147493.0,814446.0,9151942.0,9151942.0
2021-10-14,57450.0,2153.0,16157.0,147496.0,813319.0,9148398.0,9148398.0
2021-10-15,61741.0,2150.0,16185.0,147745.0,814381.0,9155541.0,9155541.0
2021-10-16,61006.0,2152.0,16169.0,147805.0,814527.0,9147606.0,9147606.0
2021-10-17,61584.0,2151.0,16144.0,147556.0,814387.0,9147439.0,9147439.0
2021-10-18,62368.0,2164.0,16130.0,147312.0,813089.0,9142505.0,9142505.0
2021-10-19,64637.0,2157.0,16103.0,147439.0,813176.0,9141697.0,9141697.0
2021-10-20,66103.0,2165.0,16133.0,147725.0,813335.0,9149771.0,9149771.0
2021-10-21,62720.0,2174.0,16137.0,147774.0,811577.0,9136927.0,9136927.0
2021-10-22,61001.0,2164.0,16116.0,147377.0,811604.0,9139447.0,9139447.0
2021-10-23,61602.0,2167.0,16127.0,147755.0,811789.0,9140306.0,9140306.0
2021-10-24,61173.0,2165.0,16213.0,147443.0,811861.0,9144346.0,9144346.0
2021-10-25,63182.0,2164.0,16261.0,147175.0,808801.0,9141276.0,9141276.0
2021-10-26,60729.0,2162.0,16269.0,147470.0,807976.0,9143284.0,9143284.0
2021-10-27,58624.0,2152.0,16233.0,147543.0,808266.0,9149144.0,9149144.0
2021-10-28,60765.0,2153.0,16152.0,147388.0,808522.0,9151136.0,9151136.0
2021-10-29,62376.0,2156.0,16193.0,147548.0,808542.0,9155441.0,9155441.0
2021-10-30,61893.0,2154.0,16201.0,147380.0,807609.0,9163698.0,9163698.0
2021-10-31,61412.0,2165.0,16217.0,147245.0,808741.0,9160761.0,9160761.0
2021-11-01,61051.0,2159.0,16202.0,147745.0,808035.0,9169961.0,9169961.0
2021-11-02,63283.0,2151.0,16239.0,147670.0,809105.0,9171872.0,9171872.0
2021-11-03,63055.0,2159.0,16188.0,147450.0,809419.0,9177934.0,9177934.0
2021-11-04,61649.0,2159.0,16194.0,147568.0,808847.0,9178970.0,9178970.0
2021-11-05,61247.0,2160.0,16152.0,147852.0,809812.0,9175693.0,9175693.0
2021-11-06,61673.0,2157.0,16140.0,147950.0,809855.0,9182573.0,9182573.0
2021-11-07,63433.0,2150.0,16162.0,147951.0,809033.0,9184706.0,9184706.0
2021-11-08,67492.0,2155.0,16147.0,148088.0,809377.0,9193323.0,9193323.0
2021-11-09,67087.0,2155.0,16127.0,147626.0,809050.0,9178445.0,9178445.0
2021-11-10,65061.0,2155.0,16122.0,147585.0,807805.0,9178089.0,9178089.0
2021-11-11,64947.0,2157.0,16104.0,147937.0,808011.0,9177851.0,9177851.0
2021-11-12,64425.0,2154.0,16148.0,147959.0,807801.0,9182815.0,9182815.0
2021-11-13,64661.0,2159.0,16129.0,147707.0,807981.0,9190515.0,9190515.0
2021-11-14,65858.0,2154.0,16098.0,147702.0,809193.0,9200017.0,9200017.0
